bidder_id,outcome,nb0fCountry,nb0fIP,nb0fURL,nb0fDevice,nb0fAuction,nb0fBids,nb0fMerch,nb0fPayAcc,nb0fAdress,nb0fUniqueCountry,nb0fUniqueIP,nb0fUniqueURL,nb0fUniqueDevice,nb0fUniqueAuction,nb0fUniqueBids,nb0fUniqueMerch,nb0fUniquePayAcc,nb0fUniqueAdress,jewelry,furniture,home goods,mobile,sporting goods,office equipment,computers,books and music,clothing,auto parts,nb0fBidsOnSelf,meanBidsPerAuction,stdBidsPerAuction,meanBidsPerCountry,stdBidsPerCountry,meanBidsPerDevice,stdBidsPerDevice
4ed4760782d4e2c65bee8cadc1fcdc89htz8b,0.0,90,90,90,90,90,90,90,1,1,1,53,23,43,53,90,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6981132075471699,1.6122715182239165,90.0,0.0,2.0930232558139537,1.961704233427223
91c749114e26abdb9a4536169f9b4580huern,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
d056594c1d7976b6ad4ba23e2b4cea19l2i0t,0.0,3524,3557,3557,3557,3557,3557,3557,1,1,73,2355,207,403,353,3557,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.076487252124647,36.04167942545641,48.273972602739725,294.1031215725556,8.826302729528535,26.54639425117794
5771ce26e8b0fcbe7e90106955638b251qj2w,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
9fbfbd8a57e4d4b18338063ffa43f1bez92lt,0.0,10,10,10,10,10,10,10,1,1,1,10,3,8,3,10,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.3333333333333335,2.5166114784235836,10.0,0.0,1.25,0.7071067811865476
ba266f4898bf572447ad65856b362595yjt2a,0.0,652,652,652,652,652,652,652,1,1,40,479,189,182,234,652,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.786324786324786,3.0667231252069604,16.3,63.37118976560004,3.5824175824175826,7.013114682394587
a06311ea45de34bf667b79a92d13c764i6aiy,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
2daa71f0d138b8c2d61583d3b98a25e1mjp9c,0.0,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0
c900620a019e78a3eee44109e4d1e1d2xd2gj,0.0,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0
2b429b9235bab2877cd93ac6d9fbc2d7tzwre,0.0,3555,3557,3557,3557,3557,3557,3557,1,1,51,2313,1143,356,212,3557,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.778301886792452,180.74884489203257,69.70588235294117,424.2413602711385,9.991573033707866,33.70430551838065
d3e1891edac2851f6d34de566802cac8m8dn0,0.0,63,63,63,63,63,63,63,1,1,3,30,33,14,29,63,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.1724137931034484,2.5364340198289828,21.0,24.269322199023193,4.5,5.814438262437078
3919be53bf4bd411ba25acfdc1362b49u4vle,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
3d2608a892e44dad3027ab55bfaa0b26r69hy,0.0,2948,2952,2952,2952,2952,2952,2952,1,1,34,1153,279,319,295,2952,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.00677966101695,98.6272096558152,86.70588235294117,408.8653575083244,9.253918495297805,25.777008953172825
53f61a2f33e8b07e49da643af49884782vzdu,0.0,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,0.0,1.0,0.0
80d8e3bfc8a2ecbf22614befbdaacf5fo6o5o,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
5b0665172160ea4015e79dfbcfa7ed86oe0mc,0.0,64,64,64,64,64,64,64,1,1,3,3,2,4,10,64,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6.4,10.637460014287036,21.333333333333332,35.21836642056717,16.0,23.108440016582687
1e13eba969b6b953688c9e945544ac4741ilj,0.0,8,8,8,8,8,8,8,1,1,3,7,1,7,8,8,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.6666666666666665,1.5275252316519468,1.1428571428571428,0.3779644730092273
9f280cd011f10593dc245dad1d93b11dy6rg5,0.0,20,20,20,20,20,20,20,1,1,4,20,12,14,18,20,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.1111111111111112,0.32338083338177737,5.0,6.733003292241386,1.4285714285714286,0.8516306272526402
69d8fbf99586bfaac64d31f82b9bee27wltkd,0.0,6,6,6,6,6,6,6,1,1,1,6,3,5,5,6,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2,0.44721359549995804,6.0,0.0,1.2,0.4472135954999579
9a5fb8e2e5add29b006d789e4cfd1513paga5,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
3e9180fdf158409adc96aceffab6e00bejjah,0.0,30,30,30,30,30,30,30,1,1,2,21,23,15,20,30,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,1.1920791213585393,15.0,19.79898987322333,2.0,2.449489742783178
e90e4701234b13b7a233a86967436806wqqw4,0.0,21603,21603,21603,21603,21603,21603,21603,1,1,92,12964,6200,772,858,21603,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.178321678321677,64.57258917522633,234.81521739130434,1861.3943605480738,27.98316062176166,161.97029711639757
86a34cdbb975c141eea1854b10dbf1c8seom3,0.0,3,3,3,3,3,3,3,1,1,1,3,1,1,1,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,,3.0,0.0,3.0,0.0
0825d381aa09d1d0c47c77c372f07acbe02ky,0.0,161,163,163,163,163,163,163,1,1,19,126,18,84,65,163,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.5076923076923077,6.235290382479887,8.473684210526315,16.731103506983736,1.9404761904761905,3.359400371323427
461c1d143120270fff5ebc1b91934951378ud,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
ef1d71dde32e587e761a1b39d5b374c7gk68y,0.0,52,52,52,52,52,52,52,1,1,9,14,9,14,10,52,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.2,7.64198926981712,5.777777777777778,12.152960316089429,3.7142857142857144,9.87170448557641
5324221d38a79636bc4560cbcf2d75c4gimrm,0.0,22,22,22,22,22,22,22,1,1,5,17,4,9,10,22,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.2,3.457680661303984,4.4,5.639148871948674,2.4444444444444446,2.9202359113225382
1d69e006699adba0c79ab06f2f622445nuu63,0.0,10,10,10,10,10,10,10,1,1,1,3,8,4,7,10,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4285714285714286,0.7867957924694431,10.0,0.0,2.5,1.9148542155126762
47183c1427a3cee97ff9bd167844e65d9dzi2,0.0,12,12,12,12,12,12,12,1,1,3,9,2,4,7,12,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.7142857142857142,1.4960264830861911,4.0,2.6457513110645907,3.0,2.8284271247461903
510f33a3c0a290a0e43d2576d928a4abxieo3,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
8f086b809805064f3c4a5dd48327c0f51yplz,1.0,327,329,329,329,329,329,329,1,1,40,289,11,87,97,329,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.3917525773195876,4.167225048495822,8.175,16.814047088288397,3.781609195402299,9.818616971898065
6362c8d61774cfcb6ada7cea1be63678hxkfz,1.0,788,789,789,789,789,789,789,1,1,27,349,195,196,125,789,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.312,29.39920341251311,29.185185185185187,89.85331509531655,4.025510204081633,11.392951588249767
95af80db42edfce4e937550d60d79561punym,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
8c33cf751b05ca6a9d886a379a84a2ees9jlu,1.0,18826,18826,18826,18826,18826,18826,18826,1,1,31,10468,119,631,358,18826,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52.58659217877095,275.1134770488366,607.2903225806451,1504.9621300561773,29.835182250396198,82.42111051579687
977436b0a445fa555d537fbf1d4bff2e4z40h,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
3694aa599f836a57b671ee0814b071775i1nf,0.0,1836,1836,1836,1836,1836,1836,1836,1,1,43,914,731,283,167,1836,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.994011976047904,44.33205712832159,42.69767441860465,204.4152560334595,6.487632508833922,40.73163802088582
a447127835855849fa2ee496d05e0847fgt68,0.0,1349,1349,1349,1349,1349,1349,1349,1,1,35,989,412,224,178,1349,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.578651685393258,18.41630922930552,38.542857142857144,204.57651277659392,6.022321428571429,18.403656342806286
5ccc30558d4c218cbb4d36872fb82a03rjxgz,0.0,11,11,11,11,11,11,11,1,1,6,10,10,10,11,11,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.8333333333333333,2.0412414523193148,1.1,0.31622776601683794
adc548d88b9a307ce0b58a0d11d3ae14gcfon,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
c503bb79d4f3522f51d348c680906c1bs0w7z,0.0,9,9,9,9,9,9,9,1,1,3,9,2,7,9,9,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,3.0,3.4641016151377544,1.2857142857142858,0.4879500364742666
5dda8ade6b5d4065f3119a381516c227yoz8y,0.0,2831,2831,2831,2831,2831,2831,2831,1,1,58,1890,1564,495,917,2831,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.087241003271538,4.4612622706751175,48.810344827586206,128.19659476230612,5.719191919191919,15.297188733599082
a96039c7cfb1d040ca978ec5e66ee2c0sb5ht,0.0,21,21,21,21,21,21,21,1,1,9,17,5,13,18,21,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.1666666666666667,0.38348249442368526,2.3333333333333335,1.2247448713915892,1.6153846153846154,0.9607689228305227
3318a824cfbd3d3d177ab7e9520b21cbsrcgr,0.0,39,39,39,39,39,39,39,1,1,17,34,14,31,29,39,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3448275862068966,1.0445731209092584,2.2941176470588234,4.0890815882413145,1.2580645161290323,0.44480272297456924
5e945cce4e72950e0930b2700e77fc8eq2abo,0.0,13,14,14,14,14,14,14,1,1,4,13,2,11,12,14,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.1666666666666667,0.3892494720807615,3.25,3.304037933599835,1.2727272727272727,0.6466697906828632
6b3cff1e3d9398d4c125e7bcf612192dy1gwn,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
03aafab9868455b78f0723eda86698ba9v9rm,0.0,10776,10776,10776,10776,10776,10776,10776,1,1,77,4720,190,396,371,10776,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29.045822102425877,96.38790185697526,139.94805194805195,1147.7937635227347,27.21212121212121,142.06329648130296
78c82f2e8764bc8001354128f9265efcqrthe,0.0,8,8,8,8,8,8,8,1,1,3,8,4,5,4,8,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.1547005383792515,2.6666666666666665,2.081665999466133,1.6,0.8944271909999159
2b4b36fd77eaeabbdad8fac68b17ece5ey04u,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
7a3378ad9999b1fde0a4562a9b036f038cdal,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
ae0dc05e48d0f1e3ad33f37b4400bd069jktv,0.0,63,63,63,63,63,63,63,1,1,1,55,54,25,8,63,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.875,7.180081575342402,63.0,0.0,2.52,2.844878439113582
b258a38ef4cc6ea241b5473ee9badd32ekhoy,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
daef74294e84ef6d7e009c2d51be6ee167xds,0.0,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,0.0,2.0,0.0
c749a25f3a07304b959065d83bbfc5f75u1my,0.0,26,27,27,27,27,27,27,1,1,10,22,9,20,21,27,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2857142857142858,1.3093073414159548,2.6,2.988868236194653,1.35,0.5871429486123998
4997f0d7074a1d9f8bedf5575b6a4372w7nro,0.0,11,11,11,11,11,11,11,1,1,1,7,8,8,9,11,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2222222222222223,0.6666666666666667,11.0,0.0,1.375,1.0606601717798212
26508777dcd84df59b467a60d9f18ca1pvvbs,0.0,158,159,159,159,159,159,159,1,1,21,125,68,78,43,159,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.697674418604651,13.908775721894044,7.523809523809524,16.53970691281755,2.0384615384615383,3.5104382665383556
f069e2e45ce316168a94b972c5b7d6b0f342m,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
591ef8d73236d150c32716359a61ff2auk6y6,0.0,6,6,6,6,6,6,6,1,1,2,4,3,4,4,6,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,1.0,3.0,1.4142135623730951,1.5,1.0
942af1514033a612b203ec58f7894c9fv899u,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
5bd35d55d367d7a21d98bf6a19fc0dc1e5j9p,0.0,7,7,7,7,7,7,7,1,1,3,6,3,5,6,7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.1666666666666667,0.408248290463863,2.3333333333333335,0.5773502691896258,1.4,0.5477225575051661
d43189c6eef7a763b2f8596228807dd89x9y9,0.0,7,7,7,7,7,7,7,1,1,5,6,1,4,7,7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.4,0.8944271909999159,1.75,0.9574271077563381
a0d080012ab98513e39234e4545e93be17tt5,0.0,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,0.0,1.0,0.0
2540f8192e425f9fb921db30ac1bfcbas4p6g,0.0,291,308,308,308,308,308,308,1,1,23,256,48,102,63,308,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.888888888888889,28.190086973690423,12.652173913043478,24.38443746560158,3.019607843137255,3.6233029954953526
4b32495335dd238db6285f7c6bbe051fv1qoe,0.0,4,4,4,4,4,4,4,1,1,2,3,1,3,3,4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3333333333333333,0.5773502691896257,2.0,1.4142135623730951,1.3333333333333333,0.5773502691896257
d127576e329604b576df0a3248cdcda3279td,0.0,3987,3989,3989,3989,3989,3989,3989,1,1,100,2109,1418,556,523,3989,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.627151051625239,22.354437380609195,39.87,114.63729847663109,7.174460431654676,19.918305100753955
43295f805d813e816fee438d9a394bc4o4of1,0.0,7,7,7,7,7,7,7,1,1,2,7,4,7,7,7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,3.5,3.5355339059327378,1.0,0.0
121578435bf4136746cd2a80f1990e07cv1px,0.0,91,91,91,91,91,91,91,1,1,7,51,58,34,30,91,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.033333333333333,2.809875851145487,13.0,24.027761721253466,2.676470588235294,3.0917347120042113
4199816cef8be846ca71ae752575744fimyto,0.0,449,449,449,449,449,449,449,1,1,2,437,5,1,11,449,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40.81818181818182,11.677484162422843,224.5,77.07463914933368,449.0,0.0
bf6f2ca50a3a6a3113681e754307aa4ehnd5j,0.0,19,19,19,19,19,19,19,1,1,3,15,12,12,12,19,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5833333333333333,1.2401124093721456,6.333333333333333,8.386497083606084,1.5833333333333333,1.7298624923456323
7d44df0d40982a6651a06cf533ef5dddtppag,0.0,1193,1193,1193,1193,1193,1193,1193,1,1,39,559,637,237,255,1193,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.67843137254902,16.508126294349466,30.58974358974359,85.19319158264813,5.033755274261603,9.151671598213657
6a31ec9cbfe23a9398e80403859f0402cg4ql,0.0,5,5,5,5,5,5,5,1,1,3,5,2,5,4,5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.25,0.5,1.6666666666666667,1.1547005383792517,1.0,0.0
e268d06507859d78894a8f6e11995f48zls7t,1.0,484,484,484,484,484,484,484,1,1,3,364,325,4,43,484,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.255813953488373,9.529635538066085,161.33333333333334,153.52632781817368,121.0,122.31925441237777
e7445f6107c8cd3783fa722c7dd29fe6rcd3a,0.0,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,0.0,2.0,0.0
29bd1e11a41eb2ff50af75d10f28041ejh9xx,0.0,23,23,23,23,23,23,23,1,1,7,19,10,11,17,23,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3529411764705883,0.6063390625908325,3.2857142857142856,2.690370836538197,2.090909090909091,2.119176512447486
8c3631460a4d25d2b21b1f92ebbad752a19ww,0.0,30,30,30,30,30,30,30,1,1,10,27,15,20,13,30,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3076923076923075,3.0655237558100734,3.0,4.447221354708778,1.5,0.8885233166386386
ca68a41b3a4062f154dc1ae8456cd792d6kp1,0.0,21,21,21,21,21,21,21,1,1,6,18,6,13,18,21,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.1666666666666667,0.38348249442368526,3.5,2.8809720581775866,1.6153846153846154,0.869718492622904
989e8e68621a43af5a8d061aa91bd9bfshy7d,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
a46025d61131de18474aa6f167e04bf08w9x6,0.0,315,315,315,315,315,315,315,1,1,5,224,36,62,12,315,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.25,29.304436524185206,63.0,126.08925410200506,5.080645161290323,11.476702541073708
1ccc69e376c95da9bd569a5d1a176874ivojs,0.0,19,19,19,19,19,19,19,1,1,3,17,6,8,10,19,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9,1.8529256146249726,6.333333333333333,8.386497083606084,2.375,2.5035688811888406
c5863a228287327c9980d12a632985da9vi29,0.0,532,532,532,532,532,532,532,1,1,35,450,12,104,195,532,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.7282051282051283,3.3954144880020767,15.2,47.786781337397436,5.115384615384615,10.53271159022537
2e07d37dd022e72ab04da76f51edaa13qk5rv,0.0,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0
eea79e1bfc21ff1b9572213e540e1252s5iuy,0.0,98,98,98,98,98,98,98,1,1,17,80,49,52,78,98,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2564102564102564,0.5683399713290656,5.764705882352941,10.262367001359298,1.8846153846153846,2.406313967044609
c58ffa073b3b3deb4e993ee5dd05347cmvfur,0.0,36,36,36,36,36,36,36,1,1,19,34,13,27,31,36,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.1612903225806452,0.45436946739765177,1.894736842105263,1.7917941611104418,1.3333333333333333,0.6793662204867575
898419c2d011d5a822e9ee07c387098ezpc12,0.0,3,3,3,3,3,3,3,1,1,2,3,1,3,2,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,0.7071067811865476,1.5,0.7071067811865476,1.0,0.0
59cad1329d42bda3d678bae082bee7edgvt7q,0.0,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,1.0,0.0,1.0,0.0
08c39ef7252995e0749f7927249b8dcb1d3xh,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
870932eabebfc108296437c303db6055kc3t4,0.0,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,0.0,2.0,0.0
9196288f121946095e5c402fd326109827t0a,0.0,3976,3976,3976,3976,3976,3976,3976,1,1,1,1,1,1,20,3976,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,198.8,273.77432119789546,3976.0,0.0,3976.0,0.0
3272e16da807a75a987e26b09bb2147by1mxe,1.0,784,784,784,784,784,784,784,1,1,13,31,5,41,29,784,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27.03448275862069,118.13959139165495,60.30769230769231,173.7696677671263,19.121951219512194,30.75158135929859
372bf02911448b7f62cc861074a7ac81y0jsn,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,,1.0,0.0,1.0,0.0
fb200accdd0411e96f1b0f6d6f6d4f52rgk01,0.0,37,37,37,37,37,37,37,1,1,7,30,13,28,30,37,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2333333333333334,0.5040069329937307,5.285714285714286,6.2373681873657185,1.3214285714285714,0.5479640045336465
e8f3ce0b2d0849968400b63b992cc606psoij,0.0,60,60,60,60,60,60,60,1,1,14,44,21,32,47,60,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2765957446808511,0.8262573464667011,4.285714285714286,6.556600566529198,1.875,1.157026221578126
bb73823b1c3f577402c9aa9eabd1e412vp2xw,0.0,1403,1404,1404,1404,1404,1404,1404,1,1,52,1312,719,171,107,1404,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.121495327102803,25.44572851442251,26.98076923076923,114.05132838015975,8.210526315789474,55.66234449272906
a71f84e476d03bd0b25d45e44eeed9a8efehw,0.0,292,292,292,292,292,292,292,1,1,7,189,61,117,33,292,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.848484848484848,20.2779455507104,41.714285714285715,97.20033313679929,2.4957264957264957,3.0755541458184243
